w_geocode,C000,CA01,CA02,CA03,CE01,CE02,CE03,CNS01,CNS02,CNS03,CNS04,CNS05,CNS06,CNS07,CNS08,CNS09,CNS10,CNS11,CNS12,CNS13,CNS14,CNS15,CNS16,CNS17,CNS18,CNS19,CNS20,CR01,CR02,CR03,CR04,CR05,CR07,CT01,CT02,CD01,CD02,CD03,CD04,CS01,CS02,CFA01,CFA02,CFA03,CFA04,CFA05,CFS01,CFS02,CFS03,CFS04,CFS05,createdate
211170668002007,2,0,1,1,0,0,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,20211018
211170668002011,21,4,11,6,11,2,8,0,0,0,8,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,20,1,0,0,0,0,21,0,1,6,7,3,11,10,0,0,0,0,0,0,0,0,0,0,20211018
211170668002013,3,3,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,20211018
211170668002016,6,0,3,3,2,3,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,0,1,1,4,0,5,1,0,0,0,0,0,0,0,0,0,0,20211018
211170668002022,15,0,11,4,8,3,4,0,0,0,0,0,2,0,0,0,0,0,0,1,4,0,6,0,0,0,2,13,1,0,0,0,1,15,0,0,4,5,6,2,13,0,0,0,0,0,0,0,0,0,0,20211018
211170668002025,11,4,4,3,2,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,9,1,0,1,0,0,11,0,0,4,0,3,8,3,0,0,0,0,0,0,0,0,0,0,20211018
211170668002026,3,0,3,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,2,0,0,0,0,3,0,2,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,20211018
211170668002027,4,3,1,0,0,2,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,20211018
211170668002029,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,20211018
211170668002030,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,20211018
211170668002033,2,1,1,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,20211018
211170669001002,9,0,4,5,1,5,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,9,0,0,0,0,0,9,0,2,3,0,4,2,7,0,0,0,0,0,0,0,0,0,0,20211018
211170669001008,31,3,14,14,23,5,3,0,0,0,0,0,0,0,0,0,5,0,6,0,0,0,0,0,9,11,0,25,5,0,0,0,1,31,0,0,8,15,5,21,10,0,0,0,0,0,0,0,0,0,0,20211018
211170669001010,60,30,19,11,27,22,11,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,5,0,0,56,3,0,0,0,1,59,1,2,9,15,4,24,36,0,0,0,0,0,0,0,0,0,0,20211018
211170669002001,9,4,4,1,2,2,5,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,9,0,0,2,2,1,8,1,0,0,0,0,0,0,0,0,0,0,20211018
211170669002004,74,9,49,16,17,12,45,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,66,8,0,0,0,0,73,1,2,32,15,16,44,30,0,0,0,0,0,0,0,0,0,0,20211018
211170669002007,15,2,8,5,6,5,4,0,0,0,6,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0,0,15,0,0,0,0,0,15,0,0,1,10,2,8,7,0,0,0,0,0,0,0,0,0,0,20211018
211170669002008,3,0,1,2,1,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,2,1,0,2,1,0,0,0,0,0,0,0,0,0,0,20211018
211170669002009,201,43,130,28,30,142,29,0,0,0,0,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171,28,0,0,0,2,142,59,39,54,54,11,109,92,0,0,0,0,0,0,0,0,0,0,20211018
211170669002010,30,9,11,10,3,11,16,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,30,0,1,8,11,1,24,6,0,0,0,0,0,0,0,0,0,0,20211018
211170669002022,43,14,22,7,30,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,41,0,0,0,0,2,43,0,5,7,5,12,13,30,0,0,0,0,0,0,0,0,0,0,20211018
211170669003004,10,0,6,4,0,2,8,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,10,0,3,3,2,2,7,3,0,0,0,0,0,0,0,0,0,0,20211018
211170669003005,16,6,4,6,7,4,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,2,9,0,15,1,0,0,0,0,16,0,1,3,3,3,8,8,0,0,0,0,0,0,0,0,0,0,20211018
211170669003006,5,0,3,2,2,2,1,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,3,0,1,5,0,1,2,2,0,2,3,0,0,0,0,0,0,0,0,0,0,20211018
211170669003007,7,1,6,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,7,0,3,1,1,1,7,0,0,0,0,0,0,0,0,0,0,0,20211018
211170669004001,20,2,11,7,5,3,12,0,0,0,0,0,12,0,8,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,20,0,2,4,8,4,17,3,0,0,0,0,0,0,0,0,0,0,20211018
211170669004003,6,0,4,2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,6,0,0,0,0,0,6,0,1,0,4,1,2,4,0,0,0,0,0,0,0,0,0,0,20211018
211170669004008,102,7,71,24,15,24,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,0,0,0,0,0,101,0,0,0,0,1,102,0,3,26,33,33,34,68,0,0,0,0,0,0,0,0,0,0,20211018
211170669004017,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,3,0,0,1,0,2,3,0,0,0,0,0,0,0,0,0,0,0,20211018
211170669004027,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,20211018
211170669005006,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,20211018
211170669005011,28,4,16,8,1,7,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,27,1,0,0,0,0,28,0,2,8,5,9,27,1,0,0,0,0,0,0,0,0,0,0,20211018
211170669005014,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,20211018
211170669005017,43,4,27,12,8,5,30,0,0,0,0,0,0,6,0,0,0,33,2,0,0,0,0,0,2,0,0,41,2,0,0,0,0,43,0,5,11,16,7,35,8,0,0,0,0,0,0,0,0,0,0,20211018
211170669005018,5,1,4,0,0,4,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,5,0,2,0,1,1,4,1,0,0,0,0,0,0,0,0,0,0,20211018
211170669005024,6,0,3,3,0,2,4,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,0,0,1,3,2,2,4,0,0,0,0,0,0,0,0,0,0,20211018
211170669005025,8,0,5,3,2,2,4,0,0,0,3,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,6,1,0,0,0,1,8,0,2,4,1,1,7,1,0,0,0,0,0,0,0,0,0,0,20211018
211170669005028,4,0,1,3,0,3,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,20211018
211170669005033,6,1,3,2,4,1,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,4,2,1,1,2,1,6,0,0,0,0,0,0,0,0,0,0,0,20211018
211170669005034,45,12,27,6,3,11,31,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,1,0,0,0,1,45,0,4,19,7,3,43,2,0,0,0,0,0,0,0,0,0,0,20211018
211170669005043,2,0,1,1,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,20211018
211170669005051,4,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,4,0,0,3,1,0,1,3,0,0,0,0,0,0,0,0,0,0,20211018
211170669005062,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20211018
211170670001004,58,17,35,6,20,32,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,57,0,0,41,16,0,1,0,0,52,6,5,15,14,7,20,38,0,0,0,0,0,0,0,0,0,0,20211018
211170670001006,48,17,24,7,13,22,13,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,46,0,0,30,17,0,0,0,1,45,3,7,9,9,6,15,33,0,0,0,0,0,0,0,0,0,0,20211018
211170670001008,16,8,7,1,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,12,3,0,1,0,0,16,0,2,6,0,0,6,10,0,0,0,0,0,0,0,0,0,0,20211018
211170670001010,261,51,152,58,51,95,115,0,0,0,0,0,0,0,0,0,29,10,56,0,0,0,0,0,158,4,4,215,33,2,5,0,6,247,14,24,64,63,59,115,146,0,0,0,0,0,0,0,0,0,0,20211018
211170670001012,37,4,23,10,19,9,9,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,27,10,0,0,0,0,35,2,2,14,10,7,12,25,0,0,0,0,0,0,0,0,0,0,20211018
211170670001013,116,54,40,22,73,34,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,0,3,76,35,0,1,0,4,114,2,10,16,18,18,45,71,0,0,0,0,0,0,0,0,0,0,20211018
211170670001014,6,0,5,1,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,1,6,0,1,1,2,2,3,3,0,0,0,0,0,0,0,0,0,0,20211018
211170670001015,128,30,71,27,37,38,53,0,0,0,0,0,0,71,0,0,0,0,0,2,0,0,0,0,54,0,1,107,16,0,4,0,1,125,3,4,28,30,36,73,55,0,0,0,0,0,0,0,0,0,0,20211018
211170670001018,110,11,51,48,8,26,76,0,0,0,0,0,0,0,0,0,0,0,0,0,109,0,0,0,0,0,1,95,14,1,0,0,0,109,1,11,29,22,37,89,21,0,0,0,0,0,0,0,0,0,0,20211018
211170670001021,182,26,91,65,25,78,79,0,0,0,0,0,0,0,0,0,6,0,63,0,12,0,0,0,0,0,101,168,13,0,1,0,0,181,1,12,45,53,46,64,118,0,0,0,0,0,0,0,0,0,0,20211018
211170670001023,809,177,470,162,100,186,523,0,0,0,2,0,34,0,155,9,56,56,67,168,84,0,0,0,143,31,4,722,70,0,8,1,8,795,14,68,173,206,185,481,328,0,0,0,0,0,0,0,0,0,0,20211018
211170670001024,13,1,6,6,1,5,7,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,13,0,1,3,6,2,9,4,0,0,0,0,0,0,0,0,0,0,20211018
211170670001025,4,0,3,1,0,2,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,2,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,20211018
211170670001030,8,1,2,5,0,0,8,0,0,0,0,0,3,0,0,0,2,2,0,0,0,1,0,0,0,0,0,8,0,0,0,0,0,8,0,0,1,1,5,4,4,0,0,0,0,0,0,0,0,0,0,20211018
211170670001031,2,0,0,2,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,2,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,20211018
211170670001033,3,0,0,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,1,0,0,0,0,3,0,1,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,20211018
211170670001037,6,1,3,2,1,0,5,0,0,0,0,0,2,0,0,0,0,2,1,0,0,0,0,0,0,1,0,6,0,0,0,0,0,6,0,1,1,1,2,5,1,0,0,0,0,0,0,0,0,0,0,20211018
211170670001038,25,7,13,5,3,5,17,0,0,0,0,0,1,10,0,0,13,0,0,0,0,0,0,0,0,0,1,23,1,0,0,0,1,25,0,2,6,4,6,14,11,0,0,0,0,0,0,0,0,0,0,20211018
211170670001042,5,2,1,2,0,2,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,5,0,0,0,0,0,5,0,0,0,2,1,5,0,0,0,0,0,0,0,0,0,0,0,20211018
211170670001043,7,0,5,2,0,0,7,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,7,0,1,0,3,3,6,1,0,0,0,0,0,0,0,0,0,0,20211018
211170670001044,30,11,8,11,6,17,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,29,0,0,0,0,23,5,0,0,1,1,30,0,3,5,9,2,6,24,0,0,0,0,0,0,0,0,0,0,20211018
211170670001045,4,0,0,4,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,0,3,1,0,0,0,0,4,0,0,2,0,2,1,3,0,0,0,0,0,0,0,0,0,0,20211018
211170670001047,21,2,11,8,0,2,19,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,1,20,1,0,0,0,0,21,0,1,5,7,6,6,15,0,0,0,0,0,0,0,0,0,0,20211018
211170670001048,3,1,0,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,20211018
211170670001049,7,0,6,1,2,1,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5,0,7,0,0,0,0,0,7,0,1,2,3,1,5,2,0,0,0,0,0,0,0,0,0,0,20211018
211170670001050,56,21,27,8,17,25,14,0,0,0,0,0,0,4,0,0,0,0,1,0,2,0,5,0,44,0,0,50,3,0,0,0,3,56,0,6,11,9,9,19,37,0,0,0,0,0,0,0,0,0,0,20211018
211170670001051,72,39,29,4,31,25,16,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,68,0,2,54,15,1,1,0,1,69,3,2,14,12,5,32,40,0,0,0,0,0,0,0,0,0,0,20211018
211170670001052,32,14,13,5,19,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,29,2,0,0,0,1,28,4,2,5,8,3,15,17,0,0,0,0,0,0,0,0,0,0,20211018
211170670001053,5,1,2,2,2,0,3,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,5,0,0,2,0,2,2,3,0,0,0,0,0,0,0,0,0,0,20211018
211170670001055,551,58,307,186,46,149,356,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,540,500,34,2,6,0,9,546,5,25,205,130,133,281,270,0,0,0,0,0,0,0,0,0,0,20211018
211170670001062,50,8,31,11,9,17,24,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12,0,37,45,3,0,0,0,2,49,1,3,19,8,12,17,33,0,0,0,0,0,0,0,0,0,0,20211018
211170670001070,76,15,34,27,12,34,30,0,2,0,0,19,17,0,0,0,0,0,0,0,0,0,38,0,0,0,0,69,5,0,0,0,2,74,2,5,26,12,18,36,40,0,0,0,0,0,0,0,0,0,0,20211018
211170670001071,8,2,6,0,5,3,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,8,0,1,2,2,1,5,3,0,0,0,0,0,0,0,0,0,0,20211018
211170670001074,41,27,14,0,25,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,25,12,0,0,1,3,38,3,4,4,5,1,18,23,0,0,0,0,0,0,0,0,0,0,20211018
211170670001083,19,7,11,1,12,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,14,2,0,2,0,1,19,0,0,2,6,4,2,17,0,0,0,0,0,0,0,0,0,0,20211018
211170670001085,33,18,12,3,12,20,1,0,0,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0,27,0,0,28,3,0,0,0,2,32,1,2,7,5,1,21,12,0,0,0,0,0,0,0,0,0,0,20211018
211170670001088,4,4,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,20211018
211170670001089,36,3,14,19,9,6,21,0,0,0,2,0,0,0,0,0,0,0,30,0,0,4,0,0,0,0,0,36,0,0,0,0,0,36,0,4,7,12,10,13,23,0,0,0,0,0,0,0,0,0,0,20211018
211170670001090,8,1,6,1,0,1,7,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,8,0,0,0,0,0,8,0,1,2,3,1,7,1,0,0,0,0,0,0,0,0,0,0,20211018
211170670001091,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,20211018
211170670001092,3,0,2,1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,2,1,0,1,2,0,0,0,0,0,0,0,0,0,0,20211018
211170670001093,109,37,43,29,38,47,24,0,0,0,0,0,0,0,0,0,6,17,0,51,0,0,34,0,0,0,1,86,19,0,0,0,4,107,2,8,24,22,18,23,86,0,0,0,0,0,0,0,0,0,0,20211018
211170670002000,25,5,13,7,8,10,7,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,17,0,2,2,0,25,0,0,0,0,0,25,0,3,7,5,5,3,22,0,0,0,0,0,0,0,0,0,0,20211018
211170670002001,1147,282,632,233,189,360,598,0,0,0,0,6,0,16,2,0,4,0,20,1,0,856,9,8,214,0,11,938,188,4,4,0,13,1124,23,80,244,273,268,370,777,0,0,0,0,0,0,0,0,0,0,20211018
211170670002002,28,6,12,10,8,11,9,0,0,0,0,0,0,0,0,3,2,0,13,0,0,0,8,0,0,2,0,27,0,0,1,0,0,27,1,2,7,5,8,9,19,0,0,0,0,0,0,0,0,0,0,20211018
211170670002003,25,3,14,8,0,20,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,23,1,0,0,0,1,25,0,2,9,8,3,2,23,0,0,0,0,0,0,0,0,0,0,20211018
211170670002005,2,0,0,2,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,20211018
211170670002006,59,10,34,15,11,40,8,0,0,0,0,0,0,0,16,0,0,0,0,4,9,0,27,0,0,3,0,53,5,0,0,0,1,58,1,13,10,15,11,30,29,0,0,0,0,0,0,0,0,0,0,20211018
211170670002009,5,0,5,0,0,1,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,3,2,3,2,0,0,0,0,0,0,0,0,0,0,20211018
211170670002018,10,1,7,2,2,1,7,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,9,0,1,0,0,0,10,0,0,0,3,6,2,8,0,0,0,0,0,0,0,0,0,0,20211018
211170670002019,12,5,4,3,1,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,9,1,0,1,0,1,12,0,1,3,3,0,1,11,0,0,0,0,0,0,0,0,0,0,20211018
211170670002022,11,3,6,2,2,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,11,0,0,0,0,0,11,0,3,2,2,1,1,10,0,0,0,0,0,0,0,0,0,0,20211018
211170670002023,48,17,23,8,16,29,3,0,0,0,0,0,0,10,0,0,0,0,11,0,0,0,0,0,27,0,0,44,2,0,1,0,1,48,0,5,12,10,4,23,25,0,0,0,0,0,0,0,0,0,0,20211018
211170670002024,78,23,46,9,23,37,18,0,0,0,0,0,0,57,0,0,0,0,0,10,0,0,11,0,0,0,0,65,7,1,2,1,2,51,27,11,14,15,15,25,53,0,0,0,0,0,0,0,0,0,0,20211018
211170670002025,2,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,2,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,20211018
211170670002026,15,6,6,3,4,6,5,0,0,0,0,0,0,2,0,0,11,0,0,0,0,0,2,0,0,0,0,12,2,0,0,1,0,15,0,0,2,1,6,3,12,0,0,0,0,0,0,0,0,0,0,20211018
211170670003000,31,5,15,11,6,6,19,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,7,0,31,0,0,0,0,0,31,0,2,6,7,11,24,7,0,0,0,0,0,0,0,0,0,0,20211018
211170670003001,67,24,27,16,37,13,17,0,0,0,0,0,0,48,0,0,1,0,0,0,0,0,18,0,0,0,0,66,0,0,0,0,1,66,1,5,12,9,17,18,49,0,0,0,0,0,0,0,0,0,0,20211018
211170670003002,18,2,11,5,2,3,13,0,0,0,0,0,13,0,0,0,0,0,5,0,0,0,0,0,0,0,0,18,0,0,0,0,0,17,1,3,3,7,3,6,12,0,0,0,0,0,0,0,0,0,0,20211018
211170670003003,127,17,61,49,18,29,80,0,0,0,0,0,0,22,0,0,34,10,32,0,0,0,0,0,17,12,0,119,6,0,2,0,0,126,1,8,23,37,42,76,51,0,0,0,0,0,0,0,0,0,0,20211018
211170670003004,8,0,8,0,1,2,5,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,8,0,0,0,0,0,8,0,2,1,2,3,5,3,0,0,0,0,0,0,0,0,0,0,20211018
211170670003007,7,4,3,0,3,2,2,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,7,0,1,0,2,0,3,4,0,0,0,0,0,0,0,0,0,0,20211018
211170670003008,56,15,32,9,25,22,9,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,23,4,0,44,9,0,1,0,2,54,2,10,13,10,8,26,30,0,0,0,0,0,0,0,0,0,0,20211018
211170670003009,4,1,2,1,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,1,2,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,20211018
211170670003010,44,11,26,7,13,23,8,0,0,0,0,0,0,0,0,0,6,2,6,0,0,0,0,0,30,0,0,41,3,0,0,0,0,44,0,1,8,11,13,24,20,0,0,0,0,0,0,0,0,0,0,20211018
211170670003011,8,0,7,1,5,1,2,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,8,0,0,0,0,0,8,0,0,1,4,3,4,4,0,0,0,0,0,0,0,0,0,0,20211018
211170670003012,16,5,5,6,2,6,8,0,0,0,0,0,0,0,0,0,0,0,3,0,13,0,0,0,0,0,0,16,0,0,0,0,0,16,0,1,5,3,2,9,7,0,0,0,0,0,0,0,0,0,0,20211018
211170670003013,10,0,10,0,0,2,8,0,0,0,0,0,0,0,0,0,0,0,8,0,2,0,0,0,0,0,0,10,0,0,0,0,0,10,0,1,2,4,3,6,4,0,0,0,0,0,0,0,0,0,0,20211018
211170670003015,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20211018
211170670003016,3,0,1,2,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,1,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,20211018
211170670003017,28,18,4,6,10,15,3,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,24,0,0,0,24,0,0,1,0,3,26,2,1,4,3,2,15,13,0,0,0,0,0,0,0,0,0,0,20211018
211170670003018,110,24,66,20,21,42,47,0,0,0,0,0,0,0,0,0,5,0,19,0,0,0,85,0,0,0,1,108,1,0,1,0,0,106,4,7,23,29,27,27,83,0,0,0,0,0,0,0,0,0,0,20211018
211170670003019,145,28,85,32,10,43,92,0,0,0,0,0,0,0,0,0,121,0,6,0,0,0,0,0,17,0,1,135,5,1,4,0,0,142,3,11,35,39,32,58,87,0,0,0,0,0,0,0,0,0,0,20211018
211170670003021,57,16,28,13,16,17,24,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,56,1,0,0,0,0,56,1,3,15,10,13,18,39,0,0,0,0,0,0,0,0,0,0,20211018
211170670003025,3,0,3,0,1,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,2,0,0,0,0,1,3,0,0,0,2,1,2,1,0,0,0,0,0,0,0,0,0,0,20211018
211170670003026,30,9,17,4,14,11,5,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,4,0,23,0,1,23,6,0,1,0,0,30,0,2,10,6,3,13,17,0,0,0,0,0,0,0,0,0,0,20211018
211170670003027,47,13,23,11,20,13,14,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,21,0,0,0,0,38,9,0,0,0,0,46,1,3,15,7,9,11,36,0,0,0,0,0,0,0,0,0,0,20211018
211170670003028,49,11,34,4,3,9,37,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,1,48,1,0,0,0,0,49,0,2,12,12,12,20,29,0,0,0,0,0,0,0,0,0,0,20211018
211170670003029,95,33,42,20,31,21,43,0,0,0,0,0,0,23,0,0,0,0,61,0,0,0,0,0,5,6,0,88,3,1,3,0,0,92,3,5,22,20,15,33,62,0,0,0,0,0,0,0,0,0,0,20211018
